sku,title,image1,image2,image3,image4,image5,image6,image7,image8,image9
PT0001-000080GB,80 Gram | Black Pepper Powder | Glass Bottle | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0001-000080GB.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0075-001800BP-1A1,1800 Gram | Jaggery Lumps | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0075-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0076-000350BP-1A1,350 Gram | Sugar | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000350BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0076-000850BP-1A1,850 Gram | Sugar | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0076-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0077-000050BP-1A2,50 Gram | Black Cardamom Whole | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000050BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0077-000100BP-1A1,100 Gram | Black Cardamom Whole | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000100BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0077-000250BP-1A1,250 Gram | Black Cardamom Whole | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0077-000250BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0078-000850BP-1A1,850 Gram | Freshly Milled Amaranth Flour | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0078-001800BP-1A1,1800 Gram | Freshly Milled Amaranth Flour | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-001800BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0078-005000BP-1A1,5000 Gram | Freshly Milled Amaranth Flour | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0078-005000BP.PT07.jpg,
PT0079-000075GB-1A1,"75 Gram | Pumpkin Seeds, Sunflower Seeds, Watermelon Seeds | Glass Bottle | Flex",https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000075GB.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0079-000100BP-1A1,"100 Gram | Pumpkin Seeds, Sunflower Seeds, Watermelon Seeds | Brown Pouch | Flex",https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000100BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0079-000175GB-1A1,"175 Gram | Pumpkin Seeds, Sunflower Seeds, Watermelon Seeds | Glass Bottle | Flex",https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000175GB.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0079-000250BP-1A1,"250 Gram | Pumpkin Seeds, Sunflower Seeds, Watermelon Seeds | Brown Pouch | Flex",https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000250BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0079-000350BP-1A1,"350 Gram | Pumpkin Seeds, Sunflower Seeds, Watermelon Seeds | Brown Pouch | Flex",https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0079-000350BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0080-000100BP-1A1,100 Gram | Kashmiri Lal Mirch | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000100BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0080-000200BP-1A1,200 Gram | Kashmiri Lal Mirch | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000200BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0080-000350BP-1A1,350 Gram | Kashmiri Lal Mirch | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0080-000350BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0081-000050BP-1A1,50 Gram | Cinnamon Quills | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000050BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0081-000100BP-1A1,100 Gram | Cinnamon Quills | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000100BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0081-000250BP-1A1,250 Gram | Cinnamon Quills | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0081-000250BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0083-000350BP-1A1,350 Gram | Barley Cereal Grain | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000350BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0083-000850BP-1A1,850 Gram | Barley Cereal Grain | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0083-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0084-000350BP-1A3,350 Gram | Wheat Daliya lapsi | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000350BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0084-000850BP-1A1,850 Gram | Wheat Daliya lapsi | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0084-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0085-000350BP-1A2,350 Gram | Kodo Millet | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000350BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0085-000850BP-1A1,850 Gram | Kodo Millet | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0085-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0086-000050BP,50 Gram | Tej Patta Leaves | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0086-000050BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0087-000850BP-1A1,850 Gram | Red Poha | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0087-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0088-000850BP-1A1,850 Gram | Sooji | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0088-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
PT0089-000850BP-1A1,850 Gram | Foxtail Millet | Brown Pouch | Flex,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.MAIN.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT01.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT02.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT03.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT04.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT05.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT06.jpg,https://cdn.iospl.com/cache/1500x1500-6/saurabh/PT0089-000850BP.PT07.jpg,http://cdn.iospl.com/cache/1500x1500/saurabh/Certification.jpg
